ID,ACCESSION,NAME,TAXONOMY,ORIGIN,AMYLOSE,KERNEL LENGTH/WIDTH RATIO,LENGTH OF KERNEL,SALT TOLERANCE,WIDTH OF KERNEL,LEAF BLADE COLOR,PLANT HEIGHT 1
1280760,PI 374807,'Donszkoj 2',Oryza sativa L.,"Rostovskaja oblast', Russian Federation",18,1.8,5.5,0,3,0,0
1280761,PI 374808,DSK,Oryza sativa L.,"Pest, Hungary",23,3.5,7.2,0.31,2,0,0
1280762,PI 374809,'Dubovszkij 129',Oryza sativa L.,"Krasnodarskij kraj, Russian Federation",19,1.8,5.5,0,3,0,0
1280763,PI 374810,'Kakai 203',Oryza sativa L.,"Pest, Hungary",20,2.2,6.5,0,3,0,0
1280764,PI 374811,KT-1,Oryza sativa L.,"Pest, Hungary",20,2,5.4,0,2.7,0,0
1280765,PI 374812,LR 1,Oryza sativa L.,"Pest, Hungary",23,2,6,0,3,0,0
1280766,PI 374813,SDS-7,Oryza sativa L.,"Pest, Hungary",23,2,6,0,3,0,0
1280767,PI 374814,SZA-1,Oryza sativa L.,"Pest, Hungary",23,2,6,0,3,0,0
1280768,PI 374815,TD-129,Oryza sativa L.,"Pest, Hungary",22,2.2,6.5,0.53,3,0,0
1280769,PI 374816,TK-1,Oryza sativa L.,"Pest, Hungary",23,2,6,0,3,0,0
1281922,PI 376222,ARC 5920,Oryza sativa L.,"Assam, India",26,2,5,0.69,2.5,0,0
1281923,PI 376224,ARC 6158,Oryza sativa L.,"Assam, India",31,2.2,5.4,0,2.5,0,0
1281924,PI 376228,ARC 6241,Oryza sativa L.,"Assam, India",29,2.4,5.3,0,2.2,0,0
1281925,PI 376230,ARC 7046,Oryza sativa L.,"Meghalaya, India",31,2.3,5.5,0.6,2.4,0,0
1281926,PI 376231,ARC 7090,Oryza sativa L.,"Meghalaya, India",30,2.5,5.6,0.21,2.2,0,0
1281927,PI 376232,Ghureadhan,Oryza sativa L.,India,27,2.6,5.9,0,2.3,0,0
1281928,PI 376233,ARC 7316,Oryza sativa L.,"Meghalaya, India",0,2.7,5.8,0.2,2.2,0,0
1281929,PI 376236,ARC 10217,Oryza sativa L.,"Meghalaya, India",0,0,0,0,0,0,0
1281930,PI 376237,ARC 10372,Oryza sativa L.,"Meghalaya, India",31,1.9,5.1,0.08,2.7,0,0
1281931,PI 376238,ARC 10379,Oryza sativa L.,"Meghalaya, India",33,2.8,5.5,0,2,0,0
1281932,PI 376239,ARC 10386,Oryza sativa L.,"Meghalaya, India",32,2.8,5.9,0.25,2.1,0,0
1281933,PI 376240,ARC 10395,Oryza sativa L.,"Meghalaya, India",17,2.7,6.4,0.15,2.4,0,0
1281934,PI 376241,ARC 10496,Oryza sativa L.,"Meghalaya, India",22,2.5,5.9,0,2.4,0,0
1281935,PI 376243,ARC 10817,Oryza sativa L.,"Meghalaya, India",31,2.6,6.5,0,2.5,0,0
1281936,PI 376244,ARC 10884,Oryza sativa L.,"Meghalaya, India",31,2.4,6.1,0,2.6,0,0
1281937,PI 376245,ARC 10957,Oryza sativa L.,"Assam, India",31,2.2,5.7,0,2.6,0,0
1281938,PI 376246,ARC 11095,Oryza sativa L.,"Assam, India",32,3.1,5.9,0.09,1.9,0,0
1281939,PI 376247,ARC 11106,Oryza sativa L.,"Assam, India",31,2.6,5.8,0.33,2.2,0,0
1281940,PI 376248,ARC 11215,Oryza sativa L.,"Assam, India",19,2.1,5.3,0,2.5,0,0
1281941,PI 376250,ARC 11524,Oryza sativa L.,"Arunachal Pradesh, India",18,2.3,5.7,0.25,2.5,0,0
1281942,PI 376251,ARC 11527A,Oryza sativa L.,"Arunachal Pradesh, India",16,2.4,6.3,1.38,2.6,0,0
1281943,PI 376252,Pelu,Oryza sativa L.,"Assam, India",27,3.2,6.5,0,2,0,0
1281944,PI 376253,ARC 11611,Oryza sativa L.,"Arunachal Pradesh, India",19,2.1,5.4,0,2.6,0,0
1281945,PI 376255,ARC 11956,Oryza sativa L.,"Arunachal Pradesh, India",14,2.1,5.8,0.94,2.7,0,0
1281946,PI 376256,ARC 12163,Oryza sativa L.,"Arunachal Pradesh, India",21,3.8,8.3,0,2.2,0,0
1281947,PI 376259,ARC 12414,Oryza sativa L.,"Nagaland, India",0,0,0,0.67,0,0,0
1282054,PI 376514,IR 1487-194-5-1,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",0,0,0,0.42,0,0,0
1282055,PI 376516,32 Xuan 5,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",0,0,0,0.31,0,0,0
1282056,PI 376519,IR 1529-383-4,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",17,0,0,0.28,0,0,0
1282057,PI 376520,IR 1529-548-1-2,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",27,0,0,1.14,0,0,0
1282058,PI 376521,IR 1529,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",0,0,0,1.4,0,0,0
1282059,PI 376524,IR 1541-102-5-6,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",0,2.7,6.1,1.02,2.3,0,0
1282060,PI 376526,IR 1614-138-3-1,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",25,3.6,7.4,0.3,2.1,0,0
1282061,PI 376527,IR 1614-168-2-2,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",0,0,0,0.3,0,0,0
1282062,PI 376530,IR 1330-60-2-2-2,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",27,0,0,0.68,0,0,0
1282063,PI 376532,IR 1480-72-3-3,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",23,0,0,0.46,0,0,0
1282064,PI 376533,IR 1480-116-3-1,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",0,3.4,7.1,0.31,2.1,0,0
1282065,PI 376536,IR 1480-147-3-2,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",22,0,0,0,0,0,0
1282066,PI 376537,IR 1480-190-3-2,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",0,0,0,0,0,0,0
1282067,PI 376545,IR 1661-6-1-B1,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",0,0,0,0.4,0,0,0
1282068,PI 376546,IR 1661-6-1-E2,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",0,0,0,0.15,0,0,0
1282070,PI 376548,IR 1661-6-5-B,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",0,2,5.6,0,2.8,0,0
1282071,PI 376549,IR 1661-9-3-B,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",0,0,0,0,0,DARK GREEN,0
1282072,PI 376550,IR 1661-17-4-B,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",0,0,0,0.2,0,0,0
1282073,PI 376551,IR 1661-21-1-B,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",17,0,0,0,0,0,0
1282075,PI 376554,IR 1661-24-1-B,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",0,0,0,0.31,0,0,0
1282077,PI 376556,IR 1661-29-3-B,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",0,2.4,5.7,0.28,2.4,0,0
1282078,PI 376557,IR 1661-30-1-B,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",0,0,0,0.62,0,0,0
1282079,PI 376558,IR 1661-30-2-B,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",13,0,0,1.28,0,0,0
1282080,PI 376560,IR 1661-30-S1-B,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",0,2.3,5.4,0,2.3,0,0
1282081,PI 376561,IR 1661-36-S1-B,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",26,0,0,0.39,0,0,0
1282082,PI 376563,IR 1661-39-S3-B,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",0,0,0,0.31,0,0,0
1282083,PI 376564,IR 1661-42-1-B,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",0,2.2,5.9,0.16,2.7,0,0
1282085,PI 376567,IR 1661-79-S1-B,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",0,0,0,0.83,0,0,0
1282086,PI 376569,IR 1661-87-S1-B,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",11,0,0,0.41,0,0,0
1282087,PI 376570,IR 1661-94-S1-B,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",0,0,0,0,0,0,0
1282088,PI 376571,IR 1661-101-S1-B,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",0,0,0,0.22,0,0,0
1282089,PI 376574,IR 1662-6-1-B,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",0,0,0,0.92,0,0,0
1282090,PI 376575,IR 1662-6-2-B,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",0,0,0,0,0,0,0
1282091,PI 376576,IR 1662-12-3-B,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",0,0,0,1.56,0,0,0
1282093,PI 376579,IR 1662-14-S1-B,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",0,0,0,0.49,0,0,0
1282094,PI 376580,IR 1662-15-3-B,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",0,1.9,5.3,0,2.9,0,0
1282095,PI 376582,IR 1662-19-S3-B,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",0,0,0,0,0,0,0
1282096,PI 376583,IR 1662-21-S1-B,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",0,2,5.3,0.56,2.7,0,0
1282097,PI 376585,IR 1662-38-2-B,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",0,0,0,0,0,0,0
1282098,PI 376587,IR 1662-43-S3-B,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",0,2,5.3,0,2.6,0,0
1282099,PI 376588,IR 1662-56-S1-B1,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",25,3.7,7.1,0.39,1.9,0,0
1282100,PI 376590,IR 1662-56-70-1-B,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",0,1.9,4.9,0.36,2.6,0,0
1282101,PI 376592,IR 1662-89-S1-B,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",0,0,0,0,0,0,0
1282102,PI 376594,IR 1662-107-3-B,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",0,0,0,0,0,0,0
1282103,PI 376597,IR 1662-121-2-B,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",0,0,0,0.36,0,0,0
1282104,PI 376600,IR 1665-3-1-B,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",0,2.4,6.9,0.4,2.8,0,0
1282105,PI 376603,IR 1665-6-S2-B1,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",0,0,0,0.35,0,0,0
1282106,PI 376605,IR 1665-8-1-B,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",12,0,0,0.22,0,0,0
1282107,PI 376606,IR 1665-9-2-B,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",16,0,0,0.12,0,0,0
1282108,PI 376608,IR 1665-11-4-B,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",0,0,0,0,0,0,0
1282109,PI 376610,IR 1665-17-2-B,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",0,0,0,0.25,0,0,0
1282110,PI 376615,IR 1665-20-1-B,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",0,0,0,0.83,0,0,0
1282111,PI 376617,IR 1665-22-1-B,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",0,0,0,0.28,0,0,0
1282112,PI 376620,IR 1665-23-1-B,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",0,0,0,1.09,0,0,0
1282113,PI 376623,IR 1665-27-S1-B,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",0,0,0,0,0,0,0
1282114,PI 376626,IR 1665-29-S2-B,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",0,0,0,0,0,0,0
1282115,PI 376629,IR 1665-32-S2-B,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",0,2.3,5.7,0.3,2.5,0,0
1282116,PI 376631,IR 1665-36-S1-B,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",0,0,0,0,0,0,0
1282117,PI 376632,IR 1665-37-S2-B,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",0,0,0,0.18,0,0,0
1282118,PI 376634,IR 1665-38-1-B,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",0,0,0,0,0,GREEN,0
1282119,PI 376637,IR 1665-43-S1-B1,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",0,0,0,0,0,0,0
1282120,PI 376639,IR 1665-50-S1-B,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",0,0,0,0.31,0,GREEN,0
1282121,PI 376641,IR 1665-63-S1-B1,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",0,0,0,0,0,0,0
1282122,PI 376646,YRL-1,Oryza sativa L.,Australia,0,0,0,0,0,0,0
1282123,PI 376647,IR 1665-68-2-B,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",12,0,0,0,0,0,0
1282124,PI 376650,IR 1665-84-S1-B,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",9,0,0,0.36,0,0,0
1282125,PI 376651,IR 1665-88-S2-B,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",0,0,0,0,0,0,0
1282126,PI 376653,IR 1665-94-S1-B,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",0,2.1,5.5,0.56,2.6,0,0
1282127,PI 376654,IR 1665-104-2-B,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",0,0,0,0.34,0,0,0
1282128,PI 376659,IR 1665-114-1-B,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",0,0,0,0.24,0,0,0
1282129,PI 376661,IR 1665-121-S1-B,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",0,0,0,0.5,0,0,0
1282130,PI 376663,IR 1665-125-S1-B,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",0,0,0,0,0,0,0
1282131,PI 376664,IR 1665-135-3-B,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",12,2.5,5.7,0,2.2,0,0
1282132,PI 376670,YRL-1,Oryza sativa L.,Australia,0,0,0,0,0,0,0
1282133,PI 376673,IR 1665-155-S2-B,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",0,2.7,6,0,2.3,0,0
1282134,PI 376675,IR 1665-155-S3-B2,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",0,2.5,5.7,0.74,2.3,0,0
1282135,PI 376678,IR 1665-166-1-B,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",11,3.3,6.1,0,1.9,0,0
1282136,PI 376683,IR 1665-189-3-B,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",0,3.3,7.2,0,2.2,0,0
1282137,PI 376685,Balatinaw,Oryza sativa L.,Philippines,0,0,0,0,0,0,0
1282138,PI 376686,IR 1665-20S-3-B,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",0,2.7,5.7,0.2,2.2,0,0
1282139,PI 376687,IR 1665-208-2-B,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",7,2.9,5.6,0,1.9,0,0
1282140,PI 376689,IR 1668-14-2-B,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",0,2.4,5.8,0,2.4,0,0
1282141,PI 376694,IR 1668-29-S2-B,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",0,0,0,0.56,0,0,0
1282142,PI 376696,IR 1669-22-1-B,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",0,3.2,7,0,2.2,0,0
1282143,PI 376697,IR 1669-23-1-B,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",0,0,0,0.46,0,0,0
1282144,PI 376699,IR 1669-31-S1-B,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",0,2.1,5.4,0.7,2.6,0,0
1282147,PI 376702,IR 1669-39-S1-B,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",0,0,0,2.42,0,0,0
1282149,PI 376704,IR 1669-42-S1-B,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",19,0,0,0.41,0,0,0
1282152,PI 376710,IR 1669-82-2-B,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",26,0,0,0,0,0,0
1282157,PI 376717,IR 1669-82-S-3,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",0,0,0,0,0,0,0
1282158,PI 376718,YRL-1,Oryza sativa L.,Australia,10,3.9,7.2,0,1.8,0,0
1282159,PI 376719,IR 1669-90-S2-B,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",0,2.2,6.4,0.83,2.9,0,0
1282160,PI 376720,IR 1670-8-S1-B1,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",12,2.7,6.2,0,2.3,0,0
1282165,PI 376726,IR 1670-22-S1-B,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",0,2.5,6.1,0,2.4,0,0
1282166,PI 376728,IR 1670-46-3-B,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",0,2.5,6.6,0,2.6,0,0
1282167,PI 376729,IR 1670-60-S3-B,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",0,0,0,0,0,0,0
1282168,PI 376730,IR 1670-61-S1-B,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",0,2.4,5.8,0.31,2.5,0,0
1282171,PI 376733,IR 1670-76-1-B,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",0,2,5.7,0,2.9,0,0
1282172,PI 376734,IR 1670-85-3-B,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",23,3.5,7.1,0,2.1,0,0
1282173,PI 376735,IR 1670-87-S3-B,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",0,2.7,6.9,0.49,2.5,0,0
1282174,PI 376736,IR 1670-91-5-B,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",0,2.2,5.5,0.19,2.5,0,0
1282175,PI 376737,IR 1670-93-1-B,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",13,0,0,0,0,0,0
1282178,PI 376740,IR 1670-96-2-B,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",0,2.8,6.5,0.12,2.3,0,0
1282179,PI 376742,IR 1673-2-S2-B,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",0,2.4,6.3,0,2.7,0,0
1282180,PI 376743,IR 1673-6-2-B,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",0,3,6.6,0.37,2.2,0,0
1282182,PI 376748,IR 1673-20-3-B,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",0,0,0,0.31,0,0,0
1282185,PI 376751,IR 1673-19-S3-B,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",0,0,0,0.31,0,0,0
1282187,PI 376755,IR 1673-28-S1-B,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",0,0,0,0.3,0,0,0
1282188,PI 376756,IR 1673-44-S1-B,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",0,0,0,0.09,0,0,0
1282191,PI 376760,IR 1679-7-1-B,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",16,0,0,0.22,0,0,0
1282196,PI 376765,IR 1679-2-S1-B,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",21,3.3,6.8,0,2.1,0,0
1282197,PI 376766,IR 1679-S3-B,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",0,2.6,6.3,0,2.4,0,0
1282198,PI 376767,IR 1679-21-2-B,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",28,3.1,6.5,0,2.1,0,0
1282200,PI 376771,IR 1679-35-3-B,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",0,2.3,5.9,0.22,2.6,0,0
1282201,PI 376772,IR 1679-79-1-B,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",0,2.7,6.5,1.07,2.5,0,0
1282202,PI 376774,IR 1679-11-2-B,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",0,0,0,0,0,0,0
1282203,PI 376775,IR 1605-64-S1-B1,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",0,2.4,6,0.86,2.5,0,0
1282204,PI 376776,IR 1605-69-S1-B,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",0,0,0,0.72,0,0,0
1282205,PI 376777,IR 1605-70-S2-B,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",19,0,0,0.37,0,0,0
1282206,PI 376779,IR 1605-76-S3-B1,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",12,2.2,5.7,0,2.6,0,0
1282207,PI 376780,IR 1727A-2-S2,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",0,0,0,0,0,0,0
1282208,PI 376782,IR 1730-1-N1-B,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",0,0,0,0.23,0,0,0
1282209,PI 376786,IR 1732-5-N3-B,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",15,0,0,0,0,0,0
1282210,PI 376790,IR 1733-10-N3-B,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",0,0,0,0,0,0,0
1282211,PI 376794,IR 1733-16-N2-B,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",0,2.5,6.2,0.24,2.5,0,0
1282212,PI 376795,IR 1736-4-N1-B,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",0,0,0,0,0,0,0
1282861,PI 377562,P733-88-3-2,Oryza sativa L.,"Valle del Cauca, Colombia",25,3.6,6.8,0,1.9,0,0
1282862,PI 377564,P738-137-3-1,Oryza sativa L.,"Valle del Cauca, Colombia",26,0,0,1.16,0,0,0
1282863,PI 377566,P753-40-3-1,Oryza sativa L.,"Valle del Cauca, Colombia",27,0,0,0,0,0,0
1282864,PI 377567,P757-12-3-3,Oryza sativa L.,"Valle del Cauca, Colombia",0,0,0,0.43,0,0,0
1282865,PI 377568,P758-30-2-1,Oryza sativa L.,"Valle del Cauca, Colombia",26,0,0,0,0,0,0
1282867,PI 377570,P773-44-3-1,Oryza sativa L.,"Valle del Cauca, Colombia",27,0,0,0.42,0,0,0
1282868,PI 377571,P780-55-1-1,Oryza sativa L.,"Valle del Cauca, Colombia",26,0,0,0.3,0,0,0
1282869,PI 377572,P792-47-2-2,Oryza sativa L.,"Valle del Cauca, Colombia",0,0,0,0,0,0,0
1282897,PI 377620,Purple Puttu,Oryza sativa L.,"Tamil Nadu, India",26,0,0,0.35,0,0,0
1282997,PI 377750,Nauta,Oryza sativa L.,"Loreto, Peru",20,0,0,0.35,0,0,0
1283165,PI 378094,IR 665-23-3-1-1B,Oryza sativa L.,"Valle del Cauca, Colombia",0,0,0,0,0,0,0
1283166,PI 378096,P726-287-2-1,Oryza sativa L.,"Valle del Cauca, Colombia",26,0,0,0,0,0,0
1283167,PI 378097,P731-63-2-2,Oryza sativa L.,"Valle del Cauca, Colombia",27,0,0,0,0,0,0
1283168,PI 378098,P732-20-2-2,Oryza sativa L.,"Valle del Cauca, Colombia",0,3.3,6.7,0,2.1,0,0
1283169,PI 378100,P 733-88-3-2,Oryza sativa L.,"Valle del Cauca, Colombia",0,0,0,0,0,0,0
1283170,PI 378101,P737-10-8-1,Oryza sativa L.,"Valle del Cauca, Colombia",27,0,0,0,0,0,0
1283171,PI 378102,P 738-97-3-1,Oryza sativa L.,"Valle del Cauca, Colombia",0,0,0,0,0,0,0
1283172,PI 378104,P 738-137-4-1,Oryza sativa L.,"Valle del Cauca, Colombia",0,3.3,7.3,0.31,2.2,0,0
1283173,PI 378105,P757-12-3-3,Oryza sativa L.,"Valle del Cauca, Colombia",27,0,0,0,0,0,0
1283174,PI 378106,P758-30-2-1,Oryza sativa L.,"Valle del Cauca, Colombia",25,0,0,0,0,0,0
1283175,PI 378107,P758-139-2-2,Oryza sativa L.,"Valle del Cauca, Colombia",0,0,0,0,0,0,0
1283176,PI 378108,P 761-40-2-1,Oryza sativa L.,"Valle del Cauca, Colombia",0,3.3,6.8,0.43,2.1,0,0
1283177,PI 378109,P761-45-1-1,Oryza sativa L.,"Valle del Cauca, Colombia",0,3.4,7.2,0,2.1,0,0
1283178,PI 378110,P761-86-1-3,Oryza sativa L.,"Valle del Cauca, Colombia",0,0,0,0,0,0,0
1283179,PI 378113,P764-25-3-3,Oryza sativa L.,"Valle del Cauca, Colombia",22,3.5,7.3,0.97,2.1,0,0
1283180,PI 378114,P780-8-3-2,Oryza sativa L.,"Valle del Cauca, Colombia",24,3.4,6.9,0.91,2.1,0,0
1283181,PI 378115,P780-33-3-2,Oryza sativa L.,"Valle del Cauca, Colombia",0,3.3,7,0,2.1,0,0
1283182,PI 378116,P780-55-1-1,Oryza sativa L.,"Valle del Cauca, Colombia",0,3.1,7.3,0,2.3,0,0
1283183,PI 378118,P792-3-2-1,Oryza sativa L.,"Valle del Cauca, Colombia",23,3.6,7.5,0,2.1,0,0
1283211,PI 378166,'Kataktara',Oryza sativa L.,Bangladesh,28,0,0,0.41,0,0,0
1283212,PI 378167,Ta Poo Cho Z,Oryza sativa L.,Taiwan,0,0,0,0.86,0,GREEN,0
1283584,PI 378578,'Tangin-Bozu',Oryza sativa L.,"Toyama, Japan",14,1.9,5,0.47,2.6,0,0
1283585,PI 378579,'AC 27',Oryza sativa L.,"Odisha, India",0,2.4,6.8,0.12,2.8,0,0
1283586,PI 378580,Minehikari,Oryza sativa L.,"Hirosima, Japan",18,2.1,5.3,0.22,2.5,0,0
1283834,PI 378876,'Redi',Oryza sativa L.,"Lazio, Italy",18,2,7,0.86,3.5,0,0
1283854,PI 378898,Gpno 15490,Oryza sativa L.,"Louisiana, United States",19,3.3,7,0,2.1,0,0
1283888,PI 378961,Bahia,Oryza sativa L.,"Valenciana, Comunidad, Spain",17,2.4,6.2,0.19,2.6,0,0
1283889,PI 378962,Sequial,Oryza sativa L.,"Valenciana, Comunidad, Spain",23,0,0,0,0,GREEN,0
1289021,PI 385322,Usen,Oryza sativa L.,Kenya,31,2.1,5.5,0.74,2.6,0,0
1289022,PI 385323,Mad/S,Oryza sativa L.,Rwanda,36,2.6,6.6,0,2.6,0,0
1289023,PI 385324,'Bala',Oryza sativa L.,India,25,0,0,0,0,0,0
1289024,PI 385325,'Jagannath',Oryza sativa L.,India,0,0,0,0.94,0,0,0
1289025,PI 385326,'Jaya',Oryza sativa L.,India,24,2.6,6.3,0,2.4,0,0
1289026,PI 385327,'Padma',Oryza sativa L.,"Odisha, India",29,3.2,6.3,0,2,0,0
1289027,PI 385328,IR 759-54-2-2,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",24,3.4,7,0.3,2,0,0
1289028,PI 385329,IR 841-67-1-1-1,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",11,3.6,7.1,0,2,0,0
1289029,PI 385330,IR 841-85-1-1-2,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",18,3,6.9,0.31,2.3,0,0
1289030,PI 385331,IR 1529-34-1-6,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",24,0,0,0,0,0,0
1289031,PI 385332,IR 1529-53-2,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",19,3.1,6.8,0,2.2,0,0
1289032,PI 385333,IR 1529-72-5-5,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",20,3.5,6.9,0,2,0,0
1289033,PI 385334,IR 1529-167-2-2,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",32,2.8,7,0,2.5,0,0
1289034,PI 385335,IR 1529-548-1-2,Oryza sativa L.,"Calabarzon (Region IV-A), Philippines",27,3.3,7,0,2.1,0,0
